Navajo,date,storage(MCM),inflow(m3/s),release(m3/s)
8854,30-Mar-2014,1226.897883,19.708339232620702,6.965878521874558
8855,31-Mar-2014,1228.248018,26.872433809995755,6.937561942517345
8856,01-Apr-2014,1228.738752,20.302987399122188,6.852612204445704
8857,02-Apr-2014,1229.721453,26.36273538156591,6.909245363160131
8858,03-Apr-2014,1230.950754,24.66374062013309,8.211808013591959
8859,04-Apr-2014,1232.181288,28.826277785643494,9.23120487045165
8860,05-Apr-2014,1232.673255,22.936429279343056,9.032988814951155
8861,06-Apr-2014,1233.288522,20.218037661050545,8.891405918165086
8862,07-Apr-2014,1233.905022,24.295625088489313,8.948039076879514
8863,08-Apr-2014,1233.781722,23.332861390344046,9.00467223559394
8864,09-Apr-2014,1236.494322,52.6971541837746,9.00467223559394
8865,10-Apr-2014,1239.952887,64.9299164660909,9.514370664023787
8866,11-Apr-2014,1242.179685,52.66883760441739,9.825853036953136
8867,12-Apr-2014,1245.153681,58.16225399971684,9.825853036953136
8868,13-Apr-2014,1247.636943,58.218887158431265,9.76921987823871
8869,14-Apr-2014,1250.122671,50.29024493841144,9.825853036953136
8870,15-Apr-2014,1252.612098,44.45702959082543,9.910802775024777
8871,16-Apr-2014,1254.857391,40.52102506017273,9.910802775024777
8872,17-Apr-2014,1256.729085,45.87285855868611,9.939119354381992
8873,18-Apr-2014,1259.354142,52.6971541837746,9.882486195667564
8874,19-Apr-2014,1262.735028,61.531926943225265,9.939119354381992
8875,20-Apr-2014,1266.625143,62.636273538156594,9.995752513096418
8876,21-Apr-2014,1270.901187,69.68710179810279,9.995752513096418
8877,22-Apr-2014,1274.809797,74.58587002690075,8.721506442021804
8878,23-Apr-2014,1278.854037,73.31162395582614,7.333994053518335
8879,24-Apr-2014,1282.781142,68.78097125867195,7.333994053518335
8880,25-Apr-2014,1286.207649,62.749539855585446,7.333994053518335
8881,26-Apr-2014,1289.387556,57.680872150644205,7.390627212232763
8882,27-Apr-2014,1292.190165,41.172306385388644,7.390627212232763
8883,28-Apr-2014,1294.232013,37.34956817216481,7.333994053518335
8884,29-Apr-2014,1296.146862,37.20798527537874,7.362310632875549
8885,30-Apr-2014,1297.937178,40.71924111567323,7.390627212232763
8886,01-May-2014,1299.0888,34.54622681580065,7.390627212232763
8887,02-May-2014,1299.985191,32.79059889565341,7.532210109018831
8888,03-May-2014,1301.138046,37.009769219878244,7.5605266883760445
8889,04-May-2014,1302.675597,41.51210533767521,7.5888432677332585
8890,05-May-2014,1304.986239,52.2724054934164,7.5888432677332585
8891,06-May-2014,1307.685276,60.65411298315164,7.5605266883760445
8892,07-May-2014,1311.4188,71.89579498796546,7.475576950304403
8893,08-May-2014,1314.902025,61.531926943225265,7.418943791589976
8894,09-May-2014,1317.745323,51.98923969984426,7.44726037094719
8895,10-May-2014,1319.29767,43.77743168625231,7.418943791589976
8896,11-May-2014,1320.85125,43.86238142432394,7.362310632875549
8897,12-May-2014,1323.833877,45.674642503185616,7.333994053518335
8898,13-May-2014,1326.30111,42.36160271839162,7.362310632875549
8899,14-May-2014,1327.991553,37.151352116664306,7.418943791589976
8900,15-May-2014,1328.772042,37.71768370380858,7.702109585162113
8901,16-May-2014,1329.162903,34.744442871301146,7.900325640662609
8902,17-May-2014,1330.334253,36.95313606116381,7.872009061305395
8903,18-May-2014,1331.766999,42.5315021945349,7.787059323233754
8904,19-May-2014,1334.63619,59.57808296757752,7.758742743876541
8905,20-May-2014,1338.818526,78.09712586719525,7.730426164519327
8906,21-May-2014,1343.534751,85.20458728585588,7.730426164519327
8907,22-May-2014,1349.841546,98.54169616310351,7.758742743876541
8908,23-May-2014,1355.641578,89.76355656236727,7.787059323233754
8909,24-May-2014,1361.590803,91.8873000141583,7.787059323233754
8910,25-May-2014,1366.896402,78.74840719241116,7.843692481948181
8911,26-May-2014,1371.949236,73.59478974939827,7.843692481948181
8912,27-May-2014,1375.949088,70.81976497239134,8.551606965878522
8913,28-May-2014,1381.566636,90.78295341922696,9.061305394308368
8914,29-May-2014,1388.953539,112.72830242106754,9.061305394308368
8915,30-May-2014,1398.94947,140.8749823021379,9.061305394308368
8916,31-May-2014,1408.190805,131.21902874132806,9.032988814951155
8917,01-Jun-2014,1417.349529,130.19963188446837,8.976355656236727
8918,02-Jun-2014,1426.28508,122.29930624380576,9.00467223559394
8919,03-Jun-2014,1434.023388,116.72094011043467,8.976355656236727
8920,04-Jun-2014,1440.685287,102.70423332861391,8.919722497522299
8921,05-Jun-2014,1446.535872,92.56689791873143,8.919722497522299
8922,06-Jun-2014,1450.867401,79.62622115248479,9.00467223559394
8923,07-Jun-2014,1455.070698,72.2072773608948,9.00467223559394
8924,08-Jun-2014,1458.440487,61.390344046439196,8.976355656236727
8925,09-Jun-2014,1461.254193,56.40662607956959,8.948039076879514
8926,10-Jun-2014,1463.367555,53.91476709613479,9.061305394308368
8927,11-Jun-2014,1464.918669,46.77898909811695,9.032988814951155
8928,12-Jun-2014,1466.471016,46.58077304261646,9.032988814951155
8929,13-Jun-2014,1467.601677,39.24677898909812,9.032988814951155
8930,14-Jun-2014,1468.308186,38.14243239416679,9.061305394308368
8931,15-Jun-2014,1468.874133,34.2347444428713,9.00467223559394
8932,16-Jun-2014,1468.874133,28.28826277785644,9.089621973665581
8933,17-Jun-2014,1468.874133,29.73240832507433,9.14625513238001
8934,18-Jun-2014,1468.025829,25.20175562792015,9.23120487045165
8935,19-Jun-2014,1467.459882,25.088489310491294,9.259521449808863
8936,20-Jun-2014,1466.753373,23.41781112841569,9.23120487045165
8937,21-Jun-2014,1465.341588,19.991505026192836,9.287838029166076
8938,22-Jun-2014,1464.072831,23.41781112841569,9.344471187880504
8939,23-Jun-2014,1462.944636,19.963188446835623,10.250601727311341
8940,24-Jun-2014,1461.535317,18.660625796403796,10.873566473170042
8941,25-Jun-2014,1459.84734,17.697862098258533,11.213365425456606
8942,26-Jun-2014,1458.018801,14.27155599603568,11.269998584171033
8943,27-Jun-2014,1456.053399,13.73354098824862,11.32663174288546
8944,28-Jun-2014,1454.08923,15.460852329038653,11.439898060314315
8945,29-Jun-2014,1452.54798,15.630751805181935,11.411581480957102
8946,30-Jun-2014,1450.867401,13.365425456604843,11.411581480957102
8947,01-Jul-2014,1449.049959,13.33710887724763,11.411581480957102
8948,02-Jul-2014,1446.955092,11.298315163528246,11.439898060314315
8949,03-Jul-2014,1445.00202,10.788616735098401,11.439898060314315
8950,04-Jul-2014,1443.18951,12.430978337816793,11.468214639671528
8951,05-Jul-2014,1441.797453,13.535324932748125,11.496531219028743
8952,06-Jul-2014,1440.406629,14.498088630893388,11.553164377743169
8953,07-Jul-2014,1439.017038,14.58303836896503,11.581480957100384
8954,08-Jul-2014,1437.906105,11.723063853886451,11.553164377743169
8955,09-Jul-2014,1436.379651,14.12997309924961,11.553164377743169
8956,10-Jul-2014,1435.131855,16.98994761432819,11.213365425456606
8957,11-Jul-2014,1434.438909,16.876681296899335,10.56208410024069
8958,12-Jul-2014,1433.192346,16.168766812968993,10.448817782811837
8959,13-Jul-2014,1431.669591,16.961631034970978,10.39218462409741
8960,14-Jul-2014,1430.701686,18.349143423474445,10.39218462409741
8961,15-Jul-2014,1430.425494,25.937986691207705,10.47713436216905
8962,16-Jul-2014,1431.255303,38.9919297748832,10.420501203454624
8963,17-Jul-2014,1430.701686,26.27778564349427,10.250601727311341
8964,18-Jul-2014,1429.458822,19.764972391335128,10.1656519892397
8965,19-Jul-2014,1427.939766,16.480249185898344,10.08070225116806
8966,20-Jul-2014,1426.28508,13.931757043749116,10.08070225116806
8967,21-Jul-2014,1424.28762,12.091179385530229,10.08070225116806
8968,22-Jul-2014,1422.292626,15.064420218037663,12.997309924961066
8969,23-Jul-2014,1420.367913,16.395299447826705,15.772334701968003
8970,24-Jul-2014,1417.623255,9.259521449808863,14.922837321251594
8971,25-Jul-2014,1415.020392,11.694747274529238,14.951153900608807
8972,26-Jul-2014,1412.148735,10.335551465382983,18.717258955118222
8973,27-Jul-2014,1409.554503,13.11057624238992,19.22695738354807
8974,28-Jul-2014,1406.965203,12.770777290103357,19.651706073906272
8975,29-Jul-2014,1404.379602,17.61291236018689,22.058615319269435
8976,30-Jul-2014,1401.52644,13.563641512105338,21.322384255981877
8977,31-Jul-2014,1399.35636,22.681580065128134,20.841002406909247
8978,01-Aug-2014,1397.324376,22.171881636698288,20.812685827552034
8979,02-Aug-2014,1395.024831,17.867761574401815,20.699419510123178
8980,03-Aug-2014,1392.863382,16.904997876256548,20.642786351408752
8981,04-Aug-2014,1391.37885,24.692057199490304,20.671102930765965
8982,05-Aug-2014,1390.031181,20.86931898626646,16.197083392326206
8983,06-Aug-2014,1388.550348,20.756052668837604,15.630751805181935
8984,07-Aug-2014,1387.205145,17.726178677615746,15.630751805181935
8985,08-Aug-2014,1385.18919,12.657510972674501,15.60243522582472
8986,09-Aug-2014,1383.310098,12.006229647458587,15.517485487753081
8987,10-Aug-2014,1381.299075,10.731983576383973,16.933314455613765
8988,11-Aug-2014,1379.691243,15.064420218037663,16.621832082684413
8989,12-Aug-2014,1377.418824,11.86464675067252,18.32082684411723
8990,13-Aug-2014,1375.681527,15.545802067110294,18.094294209259523
8991,14-Aug-2014,1374.614982,16.904997876256548,18.207560526688376
8992,15-Aug-2014,1373.681601,20.529520033979896,18.632309217046583
8993,16-Aug-2014,1371.949236,13.96007362310633,18.349143423474445
8994,17-Aug-2014,1370.352501,12.770777290103357,18.06597762990231
8995,18-Aug-2014,1367.826084,8.353390910378026,19.340223700976924
8996,19-Aug-2014,1365.170202,8.2967577516636,20.048138184907266
8997,20-Aug-2014,1362.916278,12.884043607532211,18.915475010618717
8998,21-Aug-2014,1360.66482,13.988390202463544,19.68002265326349
8999,22-Aug-2014,1358.415828,15.20600311482373,20.18972108169333
9000,23-Aug-2014,1356.169302,13.507008353390912,19.991505026192836
9001,24-Aug-2014,1354.584897,14.951153900608807,19.963188446835623
9002,25-Aug-2014,1351.684881,2.2370097692198785,19.963188446835623
9003,26-Aug-2014,1350.104175,16.480249185898344,16.565198923969984
9004,27-Aug-2014,1348.525935,17.641228939544103,14.837887583179953
9005,28-Aug-2014,1346.947695,13.507008353390912,14.80957100382274
9006,29-Aug-2014,1345.766481,14.498088630893388,14.696304686393885
9007,30-Aug-2014,1344.190707,11.892963330029733,14.639671527679457
9008,31-Aug-2014,1341.961443,9.62763698145264,14.498088630893388
9009,01-Sep-2014,1339.865343,10.760300155741188,14.526405210250603
9010,02-Sep-2014,1337.771709,8.664873283307378,14.526405210250603
9011,03-Sep-2014,1335.158982,7.475576950304403,17.75449525697296
9012,04-Sep-2014,1332.288558,6.003114823729294,18.405776582188874
9013,05-Sep-2014,1330.203555,11.808013591958092,18.405776582188874
9014,06-Sep-2014,1328.251716,8.976355656236727,18.434093161546087
9015,07-Sep-2014,1325.911482,8.523290386521309,18.405776582188874
9016,08-Sep-2014,1323.833877,10.39218462409741,17.188163669828686
9017,09-Sep-2014,1322.277831,12.997309924961066,16.904997876256548
9018,10-Sep-2014,1321.629273,22.681580065128134,16.904997876256548
9019,11-Sep-2014,1320.85125,17.896078153759028,16.253716551040636
9020,12-Sep-2014,1319.427135,12.600877813960075,15.319269432252584
9021,13-Sep-2014,1317.745323,10.986832790598896,15.20600311482373
9022,14-Sep-2014,1316.194209,12.657510972674501,15.177686535466517
9023,15-Sep-2014,1314.643095,11.892963330029733,15.149369956109304
9024,16-Sep-2014,1313.481609,11.977913068101374,13.591958091462553
9025,17-Sep-2014,1312.191891,9.910802775024777,13.053943083675493
9026,18-Sep-2014,1311.289335,14.356505734107321,13.818490726320261
9027,19-Sep-2014,1310.258547,11.779697012600879,13.846807305677475
9028,20-Sep-2014,1309.228992,9.995752513096418,13.87512388503469
9029,21-Sep-2014,1309.357224,21.577233470196802,13.931757043749116
9030,22-Sep-2014,1310.002083,27.32549907971117,13.988390202463544
9031,23-Sep-2014,1310.773941,28.996177261786777,14.214922837321252
9032,24-Sep-2014,1311.804729,31.969418094294213,14.214922837321252
9033,25-Sep-2014,1312.191891,22.08693189862665,11.63811411581481
9034,26-Sep-2014,1312.321356,19.14200764547643,10.39218462409741
9035,27-Sep-2014,1312.321356,17.244796828543112,9.797536457595923
9036,28-Sep-2014,1314.643095,40.775874274387654,10.109018830525272
9037,29-Sep-2014,1325.132226,134.13563641512107,11.496531219028743
9038,30-Sep-2014,1332.419256,94.77559110859409,9.202888291094437
9039,01-Oct-2014,1336.072635,53.0935862947756,9.14625513238001
9040,02-Oct-2014,1338.818526,45.61800934447119,9.117938553022796
9041,03-Oct-2014,1340.782695,36.500070791448394,9.117938553022796
9042,04-Oct-2014,1342.616166,34.94265892680164,9.117938553022796
9043,05-Oct-2014,1344.060009,30.440322809004673,9.14625513238001
9044,06-Oct-2014,1345.109292,27.778564349426592,9.287838029166076
9045,07-Oct-2014,1345.63455,23.219595072915194,9.995752513096418
9046,08-Oct-2014,1346.159808,22.11524847798386,9.995752513096418
9047,09-Oct-2014,1347.474186,30.496955967719103,10.052385671810846
9048,10-Oct-2014,1348.262073,24.635424040775877,10.335551465382983
9049,11-Oct-2014,1349.446986,29.194393317287272,10.335551465382983
9050,12-Oct-2014,1349.841546,21.09585162112417,10.30723488602577
9051,13-Oct-2014,1350.499968,23.927509556845536,10.278918306668555
9052,14-Oct-2014,1351.026459,21.09585162112417,10.250601727311341
9053,15-Oct-2014,1351.421019,19.39685685969135,10.1656519892397
9054,16-Oct-2014,1351.684881,17.811128415687385,10.137335409882487
9055,17-Oct-2014,1351.816812,16.395299447826705,10.1656519892397
9056,18-Oct-2014,1351.289088,16.05550049554014,10.109018830525272
9057,19-Oct-2014,1351.026459,19.39685685969135,10.193968568596913
9058,20-Oct-2014,1351.026459,16.05550049554014,10.1656519892397
9059,21-Oct-2014,1351.289088,13.87512388503469,9.995752513096418
9060,22-Oct-2014,1351.684881,15.290952852895371,9.882486195667564
9061,23-Oct-2014,1351.816812,12.17612912360187,9.825853036953136
9062,24-Oct-2014,1351.948743,12.119495964887442,9.797536457595923
9063,25-Oct-2014,1352.080674,12.119495964887442,9.797536457595923
9064,26-Oct-2014,1352.211372,12.091179385530229,9.797536457595923
9065,27-Oct-2014,1351.948743,7.503893529661617,9.797536457595923
9066,28-Oct-2014,1352.080674,12.0345462268158,9.76921987823871
9067,29-Oct-2014,1351.816812,7.44726037094719,9.76921987823871
9068,30-Oct-2014,1351.816812,10.448817782811837,9.740903298881495
9069,31-Oct-2014,1351.816812,10.335551465382983,9.76921987823871
9070,01-Nov-2014,1351.816812,10.335551465382983,9.825853036953136
9071,02-Nov-2014,1351.948743,11.86464675067252,9.825853036953136
9072,03-Nov-2014,1352.475234,16.423616027183918,9.854169616310351
9073,04-Nov-2014,1352.607165,11.836330171315305,9.825853036953136
9074,05-Nov-2014,1352.739096,11.779697012600879,9.797536457595923
9075,06-Nov-2014,1352.871027,11.779697012600879,9.797536457595923
9076,07-Nov-2014,1353.002958,11.751380433243664,9.76921987823871
9077,08-Nov-2014,1353.26682,13.252159139175989,9.76921987823871
9078,09-Nov-2014,1353.26682,10.193968568596913,9.76921987823871
9079,10-Nov-2014,1353.002958,7.164094577375054,9.797536457595923
9080,11-Nov-2014,1353.26682,13.252159139175989,9.797536457595923
9081,12-Nov-2014,1353.26682,10.1656519892397,9.797536457595923
9082,13-Nov-2014,1353.26682,10.222285147954128,9.854169616310351
9083,14-Nov-2014,1353.530682,13.33710887724763,9.910802775024777
9084,15-Nov-2014,1353.793311,13.308792297890415,9.910802775024777
9085,16-Nov-2014,1353.793311,10.222285147954128,9.882486195667564
9086,17-Nov-2014,1353.793311,10.137335409882487,9.797536457595923
9087,18-Nov-2014,1353.66138,8.60824012459295,9.797536457595923
9088,19-Nov-2014,1353.398751,6.965878521874558,9.684270140167069
9089,20-Nov-2014,1353.26682,8.551606965878522,9.740903298881495
9090,21-Nov-2014,1353.26682,10.08070225116806,9.740903298881495
9091,22-Nov-2014,1353.002958,7.079144839303413,9.797536457595923
9092,23-Nov-2014,1352.475234,4.0209542687243385,9.825853036953136
9093,24-Nov-2014,1352.475234,10.08070225116806,9.76921987823871
9094,25-Nov-2014,1352.080674,5.493416395299448,9.740903298881495
9095,26-Nov-2014,1351.816812,7.022511680588985,9.76921987823871
9096,27-Nov-2014,1351.684881,8.579923545235737,9.797536457595923
9097,28-Nov-2014,1351.55295,8.579923545235737,9.797536457595923
9098,29-Nov-2014,1351.421019,8.523290386521309,9.740903298881495
9099,30-Nov-2014,1351.289088,8.523290386521309,9.740903298881495
9100,01-Dec-2014,1351.026459,6.994195101231772,9.740903298881495
9101,02-Dec-2014,1350.894528,8.494973807164095,9.740903298881495
9102,03-Dec-2014,1350.762597,8.523290386521309,9.76921987823871
9103,04-Dec-2014,1350.894528,11.751380433243664,9.939119354381992
9104,05-Dec-2014,1351.026459,11.666430695172023,9.854169616310351
9105,06-Dec-2014,1351.026459,10.109018830525272,9.825853036953136
9106,07-Dec-2014,1350.894528,8.551606965878522,9.797536457595923
9107,08-Dec-2014,1350.630666,6.994195101231772,9.76921987823871
9108,09-Dec-2014,1350.368037,6.994195101231772,9.76921987823871
9109,10-Dec-2014,1349.973477,5.436783236585021,9.740903298881495
9110,11-Dec-2014,1349.841546,8.494973807164095,9.76921987823871
9111,12-Dec-2014,1349.577684,6.994195101231772,9.797536457595923
9112,13-Dec-2014,1349.446986,8.664873283307378,9.910802775024777
9113,14-Dec-2014,1349.183124,7.079144839303413,9.882486195667564
9114,15-Dec-2014,1349.315055,11.63811411581481,9.854169616310351
9115,16-Dec-2014,1349.052426,6.880928783802917,9.684270140167069
9116,17-Dec-2014,1348.788564,6.6827127283024215,9.486054084666574
9117,18-Dec-2014,1348.656633,8.551606965878522,9.825853036953136
9118,19-Dec-2014,1348.525935,8.466657227806882,9.740903298881495
9119,20-Dec-2014,1348.262073,6.909245363160131,9.712586719524282
9120,21-Dec-2014,1347.868746,5.380150077870594,9.684270140167069
9121,22-Dec-2014,1347.736815,8.410024069092454,9.684270140167069
9122,23-Dec-2014,1347.474186,6.82429562508849,9.62763698145264
9123,24-Dec-2014,1347.342255,8.410024069092454,9.684270140167069
9124,25-Dec-2014,1346.947695,5.323516919156166,9.655953560809856
9125,26-Dec-2014,1346.554368,5.493416395299448,9.797536457595923
9126,27-Dec-2014,1346.422437,8.494973807164095,9.76921987823871
9127,28-Dec-2014,1345.962528,4.757185332011893,9.825853036953136
9128,29-Dec-2014,1345.503852,4.785501911369107,9.854169616310351
9129,30-Dec-2014,1345.241223,6.994195101231772,9.797536457595923
9130,31-Dec-2014,1344.846663,5.408466657227807,9.740903298881495
9131,01-Jan-2015,1344.584034,6.994195101231772,9.797536457595923
9132,02-Jan-2015,1344.060009,3.9360045306526974,9.76921987823871
9133,03-Jan-2015,1343.928078,8.523290386521309,9.797536457595923
9134,04-Jan-2015,1343.534751,5.493416395299448,9.797536457595923
9135,05-Jan-2015,1343.141424,5.465099815942234,9.76921987823871
9136,06-Jan-2015,1343.010726,8.523290386521309,9.797536457595923
9137,07-Jan-2015,1342.878795,8.551606965878522,9.825853036953136
9138,08-Jan-2015,1342.748097,8.494973807164095,9.76921987823871
9139,09-Jan-2015,1342.616166,8.325074331020813,9.599320402095428
9140,10-Jan-2015,1342.616166,9.712586719524282,9.457737505309359
9141,11-Jan-2015,1342.616166,9.797536457595923,9.542687243381
9142,12-Jan-2015,1342.748097,11.32663174288546,9.571003822738215
9143,13-Jan-2015,1343.404053,17.499646042758037,9.655953560809856
9144,14-Jan-2015,1343.404053,9.202888291094437,8.948039076879514
9145,15-Jan-2015,1343.665449,11.411581480957102,8.155174854877531
9146,16-Jan-2015,1343.665449,8.721506442021804,8.466657227806882
9147,17-Jan-2015,1343.534751,7.787059323233754,9.032988814951155
9148,18-Jan-2015,1343.534751,9.287838029166076,9.032988814951155
9149,19-Jan-2015,1343.404053,7.815375902590968,9.061305394308368
9150,20-Jan-2015,1343.404053,9.316154608523291,9.061305394308368
9151,21-Jan-2015,1343.272122,8.098541696163103,9.344471187880504
9152,22-Jan-2015,1343.272122,10.137335409882487,9.854169616310351
9153,23-Jan-2015,1343.141424,8.60824012459295,9.854169616310351
9154,24-Jan-2015,1342.878795,7.079144839303413,9.854169616310351
9155,25-Jan-2015,1342.616166,7.079144839303413,9.854169616310351
9156,26-Jan-2015,1342.616166,10.137335409882487,9.854169616310351
9157,27-Jan-2015,1342.485468,8.664873283307378,9.882486195667564
9158,28-Jan-2015,1342.485468,10.08070225116806,9.797536457595923
9159,29-Jan-2015,1342.748097,13.11057624238992,9.76921987823871
9160,30-Jan-2015,1343.665449,20.982585303695316,10.08070225116806
9161,31-Jan-2015,1344.321405,17.92439473311624,10.052385671810846
9162,01-Feb-2015,1344.846663,16.36698286846949,9.995752513096418
9163,02-Feb-2015,1345.109292,13.33710887724763,9.995752513096418
9164,03-Feb-2015,1345.109292,10.30723488602577,9.995752513096418
9165,04-Feb-2015,1345.109292,10.278918306668555,9.967435933739205
9166,05-Feb-2015,1345.371921,13.33710887724763,9.995752513096418
9167,06-Feb-2015,1345.503852,10.845249893812827,9.00467223559394
9168,07-Feb-2015,1345.766481,11.354948322242674,7.985275378734249
9169,08-Feb-2015,1346.02911,11.383264901599887,8.013591958091464
9170,09-Feb-2015,1346.422437,12.912360186889424,8.041908537448677
9171,10-Feb-2015,1346.685066,11.439898060314315,8.07022511680589
9172,11-Feb-2015,1346.947695,12.289395441030724,8.919722497522299
9173,12-Feb-2015,1347.342255,14.639671527679457,9.740903298881495
9174,13-Feb-2015,1347.474186,11.63811411581481,9.76921987823871
9175,14-Feb-2015,1347.736815,13.11057624238992,9.740903298881495
9176,15-Feb-2015,1347.736815,9.995752513096418,9.655953560809856
9177,16-Feb-2015,1347.999444,13.053943083675493,9.655953560809856
9178,17-Feb-2015,1348.131375,11.496531219028743,9.62763698145264
9179,18-Feb-2015,1348.262073,11.524847798385956,9.655953560809856
9180,19-Feb-2015,1348.394004,11.581480957100384,9.684270140167069
9181,20-Feb-2015,1348.394004,10.08070225116806,9.712586719524282
9182,21-Feb-2015,1348.525935,11.581480957100384,9.655953560809856
9183,22-Feb-2015,1348.788564,13.19552598046156,9.76921987823871
9184,23-Feb-2015,1349.577684,19.425173439048564,9.882486195667564
9185,24-Feb-2015,1349.577684,10.363868044740196,9.939119354381992
9186,25-Feb-2015,1349.841546,13.33710887724763,9.854169616310351
9187,26-Feb-2015,1350.236106,14.781254424465526,9.76921987823871
9188,27-Feb-2015,1350.630666,14.89452074189438,9.882486195667564
9189,28-Feb-2015,1351.289088,17.896078153759028,9.825853036953136
9190,01-Mar-2015,1351.816812,16.395299447826705,9.797536457595923
9191,02-Mar-2015,1352.211372,14.922837321251594,9.854169616310351
9192,03-Mar-2015,1353.134889,20.9542687243381,9.76921987823871
9193,04-Mar-2015,1353.66138,16.338666289112275,9.712586719524282
9194,05-Mar-2015,1354.057173,14.781254424465526,9.684270140167069
9195,06-Mar-2015,1354.189104,13.846807305677475,9.62763698145264
9196,07-Mar-2015,1354.584897,19.028741328047573,9.62763698145264
9197,08-Mar-2015,1355.244552,22.08693189862665,9.62763698145264
9198,09-Mar-2015,1356.169302,23.162961914200768,9.655953560809856
9199,10-Mar-2015,1357.357914,25.569871159563927,9.514370664023787
9200,11-Mar-2015,1358.67969,25.73977063570721,9.542687243381
9201,12-Mar-2015,1360.13463,27.32549907971117,9.62763698145264
9202,13-Mar-2015,1361.723967,28.826277785643494,9.599320402095428
9203,14-Mar-2015,1363.578399,31.912784935579783,9.599320402095428
9204,15-Mar-2015,1365.568461,33.555146538298175,9.655953560809856
9205,16-Mar-2015,1368.357507,42.41823587710605,9.287838029166076
9206,17-Mar-2015,1371.549744,46.892255415545804,9.061305394308368
9207,18-Mar-2015,1375.014474,50.12034546226816,9.117938553022796
9208,19-Mar-2015,1379.156121,59.7479824437208,9.032988814951155
9209,20-Mar-2015,1382.504949,51.59280758884327,9.117938553022796
9210,21-Mar-2015,1385.994339,50.51677757326915,9.174571711737222
9211,22-Mar-2015,1389.49236,51.168058898485064,9.089621973665581
9212,23-Mar-2015,1392.728985,51.81934022370098,8.863089338807873
9213,24-Mar-2015,1395.970542,51.6494407475577,8.325074331020813
9214,25-Mar-2015,1398.67821,44.28713011468215,8.325074331020813
9215,26-Mar-2015,1401.39081,44.23049695596772,8.268441172306385
9216,27-Mar-2015,1404.242739,42.41823587710605,8.353390910378026
9217,28-Mar-2015,1407.510189,47.260370947189585,8.410024069092454
9218,29-Mar-2015,1410.919434,52.38567181084525,8.381707489735241
9219,30-Mar-2015,1414.47294,52.498938128274105,8.155174854877531
9220,31-Mar-2015,1418.446899,54.99079711170891,7.900325640662609
9221,01-Apr-2015,1421.604612,48.50630043890698,7.900325640662609
9222,02-Apr-2015,1424.493531,46.38255698711596,7.985275378734249
9223,03-Apr-2015,1427.250519,44.91009486054085,8.013591958091464
9224,04-Apr-2015,1429.320726,40.88914059181651,7.956958799377036
9225,05-Apr-2015,1431.117207,36.01868894237576,8.041908537448677
9226,06-Apr-2015,1432.776825,34.29137760158573,7.872009061305395
9227,07-Apr-2015,1434.29958,38.39728160838171,7.5605266883760445
9228,08-Apr-2015,1437.350022,56.12346028599745,7.5888432677332585
9229,09-Apr-2015,1440.685287,54.56604842135071,7.6454764264476855
9230,10-Apr-2015,1442.21544,30.780121761291237,7.617159847090472
9231,11-Apr-2015,1443.050181,30.780121761291237,7.6737930058048995
9232,12-Apr-2015,1443.18951,27.835197508141018,7.702109585162113
9233,13-Apr-2015,1443.607497,29.845674642503187,7.44726037094719
9234,14-Apr-2015,1444.025484,28.458162253999717,8.410024069092454
9235,15-Apr-2015,1444.443471,24.720373778847517,9.14625513238001
9236,16-Apr-2015,1445.698665,25.937986691207705,9.089621973665581
9237,17-Apr-2015,1446.955092,25.399971683420645,9.401104346594932
9238,18-Apr-2015,1448.211519,26.36273538156591,10.39218462409741
9239,19-Apr-2015,1449.32985,24.720373778847517,10.335551465382983
9240,20-Apr-2015,1449.74907,21.860399263768937,10.222285147954128
9241,21-Apr-2015,1448.91063,19.31190712161971,10.250601727311341
9242,22-Apr-2015,1448.07219,19.93487186747841,10.901883052527255
9243,23-Apr-2015,1447.23375,17.443012884043608,11.411581480957102
9244,24-Apr-2015,1446.81453,21.435650573410733,12.459294917174006
9245,25-Apr-2015,1446.117885,19.113691066119213,13.393742035962056
9246,26-Apr-2015,1445.559336,23.531077445844545,13.365425456604843
9247,27-Apr-2015,1445.559336,26.164519326065413,13.280475718533202
9248,28-Apr-2015,1445.00202,21.294067676624664,15.064420218037663
9249,29-Apr-2015,1444.025484,17.018264193685404,16.5935155033272
9250,30-Apr-2015,1443.18951,20.01982160555005,16.480249185898344
9251,01-May-2015,1442.494098,26.192835905422626,16.28203313039785
9252,02-May-2015,1441.936782,28.68469488885743,16.28203313039785
9253,03-May-2015,1441.936782,34.999292085516075,16.168766812968993
9254,04-May-2015,1442.771523,39.86974373495682,12.459294917174006
9255,05-May-2015,1445.420007,46.63740620133088,8.69318986266459
9256,06-May-2015,1449.608508,66.82712728302421,8.83477275945066
9257,07-May-2015,1453.388886,63.6839869743735,8.806456180093445
9258,08-May-2015,1456.473852,57.284440039643215,8.919722497522299
9259,09-May-2015,1459.283859,53.971400254849215,8.919722497522299
9260,10-May-2015,1462.662279,52.35735523148804,8.891405918165086
9261,11-May-2015,1465.906302,49.7805465099816,8.948039076879514
9262,12-May-2015,1467.601677,51.36627495398556,9.061305394308368
9263,13-May-2015,1469.015928,48.47798385954977,9.061305394308368
9264,14-May-2015,1469.298285,30.10052385671811,9.061305394308368
9265,15-May-2015,1472.412843,61.560243522582475,9.14625513238001
9266,16-May-2015,1476.670392,68.61107178252867,9.089621973665581
