3529,NDAMS
GRAND_ID,DamName,DamLon,DamLat,area_CaMa,DamIX,DamIY,FldVol_mcm,ConVol_mcm,TotalVol_mcm,Qn,Qf
5898,Hwangsuwon,128.125,40.708,427.5,1232,198,250.68,329.32,580.0,1.7802761,94.5985336303711
5899,Pujon,127.525,40.658,913.4,1231,198,420.0,367.0,787.0,3.9382472,222.33065795898438
5900,Changjin,127.242,40.558,1411.2,1229,199,296.39,962.61,1259.0,6.537198,264.5116882324219
5901,Songwon,125.825,40.475,1484.5,1224,199,694.0469942879922,2505.953005712008,3200.0,16.894402,812.0985717773438
5902,Shuifeng,124.958,40.458,53743.2,1220,199,234.23999999999975,14465.76,14700.0,393.2724,3965.361572265625
5903,Shimen,122.725,40.408,347.2,1212,199,118.12,66.88,185.0,0.24697506,10.02491569519043
5905,Taipingwan,124.742,40.358,55691.5,1219,199,8.949999999999989,261.05,270.0,405.03073,4177.84716796875
5906,Tumenzi,123.908,40.158,279.8,1217,200,66.4,123.6,190.0,1.2569468,94.74813079833984
5909,Manpung,124.892,40.025,767.7,1220,200,192.15,188.65,380.8,5.3315706,527.5126953125
5910,Mapyong,125.525,39.975,1935.0,1222,200,950.93,1949.0700000000002,2900.0,22.545443,1017.7077026367188
5913,Biliuhe,122.492,39.808,1942.1,1211,201,76.02999999999997,853.97,930.0,1.223962,17.355117797851562
5923,Yontan,126.092,38.658,507.6,1225,206,59.09000000000002,83.71,142.8,5.65367,150.4041748046875
5934,Changsu,125.792,38.208,598.2,1224,208,25.15000000000001,156.85,182.0,0.9147273,17.98274803161621
5935,Hwachon,127.775,38.108,4142.9,1232,208,246.25,773.75,1020.0,78.17084,669.2353515625
5937,Kuam,125.975,38.008,321.0,1225,208,22.709999999999997,125.29,148.0,3.171196,94.0805892944336
5938,Choonchon,127.675,37.975,4896.7,1231,208,32.9754514851724,117.0245485148276,150.0,94.05496,1065.7437744140625
5940,Soyanggang,127.808,37.942,2850.6,1232,209,572.8899999999999,2327.11,2900.0,32.658802,915.9880981445312
5941,Uiam,127.675,37.842,8401.0,1231,209,11.979352593835197,45.520647406164805,57.5,139.17853,1108.47412109375
5943,Chongyong,127.425,37.725,10620.4,1230,209,23.94999999999999,161.55,185.5,179.74548,1387.478759765625
5946,Paldang,127.275,37.525,24155.1,1230,210,58.71581027256232,185.28418972743768,244.0,412.38867,6903.21630859375
5948,Muyu,120.742,37.058,506.9,1203,212,167.42000000000002,59.579999999999984,227.0,0.215945,29.150108337402344
5949,Chungju,127.992,37.008,6661.2,1233,213,267.34000000000015,2482.66,2750.0,105.425415,4862.80322265625
5961,An_Dong,128.775,36.592,1624.2,1236,214,467.4257016778838,780.5742983221162,1248.0,19.10415,883.3723754882812
5962,Imha,128.892,36.542,1364.1,1237,215,182.75,412.25,595.0,12.26494,858.1334228515625
5966,Daechong,127.475,36.475,4078.3,1231,215,532.9563563452903,957.0436436547097,1490.0,78.345604,1534.380126953125
5970,Yongchon,129.008,36.058,451.6,1237,216,38.290000000000006,58.11,96.4,4.138503,319.1775207519531
5976,Somjingang,127.108,35.542,994.3,1229,218,141.1725595728169,324.8274404271831,466.0,20.82238,565.1597900390625
5977,Hapchon,128.025,35.542,1251.5,1233,218,286.12,503.88,790.0,22.383179,459.8610534667969
5997,Namgang,128.042,35.158,1823.9,1232,219,13.839999999999977,295.16,309.0,36.250168,870.1655883789062
6000,Isacheon,127.242,35.058,1047.5,1229,221,24.879999999999995,185.12,210.0,13.468843,544.7354125976562
6001,Hamahara,132.592,35.042,2964.0,1251,221,5.589999999999999,5.61,11.2,41.046936,359.7875061035156
6006,Asahikawa,133.858,34.908,988.4,1256,220,30.01,27.389999999999997,57.4,7.73111,200.18777465820312
6009,NoName,133.392,34.825,884.0,1254,221,53.75,73.75,127.5,11.113173,302.3004150390625
6011,Sufugawa,132.142,34.808,150.8,1249,221,4.19,6.009999999999999,10.2,2.246346,24.001089096069336
6012,Kakogawaozeki,134.892,34.792,1753.6,1260,222,0.0,2.0,2.0,43.791576,254.2935028076172
6018,Haji,132.625,34.642,418.4,1251,222,21.87,25.429999999999996,47.3,6.2769914,67.04914093017578
6033,Abugawa,131.492,34.358,673.8,1247,223,82.05,71.45,153.5,13.365116,150.71304321289062
6039,Fuchu,133.925,34.275,140.7,1256,223,3.2300000000000004,5.27,8.5,1.9799407,41.539146423339844
6040,Sabagawa,131.658,34.275,201.9,1247,224,12.810000000000002,11.79,24.6,3.9832778,43.875892639160156
6045,Yasaka,132.175,34.242,341.0,1249,223,62.47,49.53,112.0,5.1255527,54.703407287597656
6057,Yunohara,131.042,34.142,299.5,1245,224,1.71,1.19,2.9,5.618246,70.9410400390625
6062,Kotogawa,131.275,34.075,416.4,1245,225,10.05,13.75,23.8,7.8262,93.92344665527344
6075,Kurose,133.158,33.875,200.3,1253,225,9.02,26.98,36.0,1.359724,41.25169372558594
6078,Nagayasuguchi,134.358,33.808,474.3,1257,225,22.11,32.19,54.3,4.0967927,80.83834075927734
6083,Sameura,133.542,33.758,570.5,1254,225,143.16,172.84,316.0,3.862637,123.39776611328125
6087,Nagase,133.858,33.708,174.3,1256,226,17.970000000000002,31.13,49.1,1.2912545,35.31764221191406
6094,Yanase,134.108,33.592,148.0,1257,226,18.39,86.21,104.6,1.2805853,25.645498275756836
6096,Odo,133.108,33.542,466.3,1252,226,43.9,22.1,66.0,6.615869,130.50794982910156
6100,Kanogawa,132.675,33.458,953.5,1251,227,30.97,17.230000000000004,48.2,19.435282,413.1800842285156
6127,Midorikawa,130.908,32.625,688.2,1244,230,19.69,26.31,46.0,30.091072,322.5354309082031
6128,Tsukabaru,131.292,32.508,431.9,1245,231,15.499999999999996,18.8,34.3,21.003872,211.7000274658203
6132,Ouchibaru,131.475,32.425,884.2,1246,231,4.34,3.16,7.5,43.05161,271.2978210449219
6136,Hitotsuse,131.308,32.208,547.2,1246,232,54.160000000000025,207.14,261.3,26.616585,170.1482391357422
6140,Tsuruda,130.492,31.992,870.4,1243,232,50.73,72.27000000000001,123.0,32.549416,387.7609558105469
6143,Oyodogawadaiichi,131.142,31.925,1468.7,1245,233,4.67,3.83,8.5,48.209534,396.5548400878906
6152,Hengshan,121.358,29.575,289.2,1206,242,28.26,21.84,50.1,6.2406864,146.822265625
6154,Changzhao,120.992,29.442,509.8,1205,243,21.65000000000001,142.35,164.0,10.439573,258.2599792480469
6159,Hengjin,120.458,29.242,496.6,1202,244,100.18999999999996,180.71000000000004,280.9,10.433094,273.52020263671875
6163,Lishimen,120.775,29.058,541.3,1203,244,69.49590565836314,130.50409434163686,200.0,12.3971195,276.19793701171875
6167,Niutoushan,121.275,28.842,494.4,1206,245,112.90871974351144,187.09128025648857,300.0,12.938058,315.06597900390625
6169,Changtan,121.058,28.608,644.5,1205,246,217.11,473.89,691.0,18.016514,128.9444122314453
6183,Shihmen,121.258,24.808,599.8,1206,262,39.620000000000005,269.48,309.1,28.390915,426.5661315917969
6188,Guguan,121.075,24.242,619.1,1206,263,13.740000000000002,4.059999999999999,17.8,29.400917,452.2494201660156
6189,Tsengwen,120.542,23.242,462.3,1203,267,235.33,472.16999999999996,707.5,20.613274,358.2760009765625
6191,Magat,121.458,16.825,4253.1,1206,294,177.14999999999998,814.85,992.0,277.53955,1419.9820556640625
6192,Ambuklao,120.742,16.458,562.0,1204,294,149.19,163.81,313.0,33.972458,509.23712158203125
6193,Binga,120.725,16.392,1138.0,1203,295,58.24,51.76,110.0,68.88176,942.991943359375
6194,Pantabangan,121.108,15.808,902.1,1205,297,901.6999999999998,2094.3,2996.0,51.48522,430.9114685058594
6196,Angat,121.175,14.908,489.6,1205,300,536.67,538.33,1075.0,28.773922,221.93687438964844
6198,Pulangi_4,125.025,7.792,3150.5,1221,329,10.269999999999996,89.73,100.0,151.74646,296.4949645996094
6201,Ord_River,128.742,-16.125,45553.2,1235,425,2591.493638981934,8208.506361018066,10800.0,62.83876,1357.01416015625
6202,Horonai,142.825,44.642,280.5,1292,182,5.140000000000001,2.0599999999999996,7.2,6.6931944,268.9390563964844
6211,Iwaonai,142.708,44.108,367.5,1292,184,66.16,41.540000000000006,107.7,9.091353,356.5975036621094
6219,Takadomari,142.075,43.925,935.4,1289,184,11.23,10.27,21.5,23.181694,481.511474609375
6226,Taisetsu,143.042,43.675,287.6,1292,186,24.07,41.93,66.0,6.310398,175.484130859375
6235,Kitasato,142.292,43.442,1792.9,1290,187,33.56999999999999,74.43,108.0,49.26962,1079.868896484375
6240,Nukabira,143.225,43.375,394.4,1293,187,28.271871687084484,165.62812831291552,193.9,7.0498867,237.433837890625
6243,Tokachi,142.942,43.242,707.9,1292,187,66.44,45.56,112.0,19.037874,492.343994140625
6245,Kakkomi,143.475,43.242,599.1,1294,187,6.249999999999998,11.15,17.4,10.71489,362.3946228027344
6250,Kanayama,142.442,43.125,477.6,1291,188,62.43000000000001,88.57,151.0,13.131338,333.0229797363281
6251,Oyubari,142.108,43.025,449.4,1289,188,68.69,18.61,87.3,11.775887,308.9913024902344
6255,Kawabata,141.925,42.908,844.3,1289,189,2.8600000000000003,3.34,6.2,19.772253,564.5429077148438
6258,Iwachishi,142.392,42.792,412.9,1291,189,3.62,1.38,5.0,7.13684,235.6090545654297
6261,Nibutani,142.142,42.625,1335.4,1289,190,6.256005030265996,20.843994969734005,27.1,23.076431,828.3121948242188
6263,Shimonikappu,142.542,42.575,397.9,1291,190,1.85,4.65,6.5,6.8376646,232.32420349121094
6266,Takami,142.642,42.458,337.2,1291,191,92.48,136.51999999999998,229.0,5.8317995,192.8482208251953
6271,Horomangawadaisan,143.075,42.125,160.4,1293,192,5.9,9.5,15.4,0.8171605,117.7459487915039
6283,Asaseishigawa,140.692,40.592,343.6,1283,198,20.200000000000003,32.9,53.1,7.7756386,75.96597290039062
6288,Subari,140.225,40.342,129.1,1281,199,7.880000000000003,34.62,42.5,2.902423,26.966012954711914
6297,Yoroihata,140.658,39.792,602.5,1283,201,24.75,26.25,51.0,16.688354,245.4052276611328
6300,Shijushida,141.142,39.758,1435.3,1285,201,11.920000000000002,35.18,47.1,27.574444,137.89170837402344
6303,Gosho,141.025,39.692,662.3,1284,202,14.57,50.43,65.0,17.331196,210.14486694335938
6309,Tase,141.325,39.342,960.3,1286,203,67.82,78.68,146.5,18.082502,140.39239501953125
6311,Yuda,140.892,39.308,785.0,1284,203,64.4,49.8,114.2,21.70805,311.2166442871094
6316,Minase,140.625,39.058,253.8,1283,205,13.950000000000005,17.65,31.6,6.5824733,74.89170837402344
6321,Naruko,140.708,38.758,393.1,1283,206,20.76,29.24,50.0,9.285932,79.92908477783203
6328,Sagae,140.042,38.458,377.4,1280,207,31.450000000000003,77.55,109.0,5.526352,76.06095886230469
6332,Kamigo,140.142,38.292,1687.4,1281,208,4.75,2.95,7.7,35.531708,191.56411743164062
6334,Okumiomote,139.708,38.258,342.1,1279,207,33.36,92.14,125.5,1.6638284,79.29714965820312
6340,Iwafune,139.642,38.075,913.0,1279,208,3.620000000000001,2.2799999999999994,5.9,13.452272,100.37870025634766
6348,Kajigawachisui,139.492,37.808,182.9,1279,209,17.88,4.620000000000001,22.5,5.741743,64.1625747680664
6363,Okawa,139.908,37.342,955.3,1280,211,38.65,18.85,57.5,28.461052,253.6064910888672
6372,Okutadami,139.258,37.158,758.3,1277,212,184.39,416.61,601.0,23.923468,282.4357604980469
6379,Takashiba,140.725,36.958,600.5,1283,213,7.02,5.68,12.7,11.727,104.23469543457031
6383,Ikari,139.708,36.908,289.8,1279,212,17.14,37.86,55.0,9.260728,138.30992126464844
6396,Fujiwara,139.042,36.808,570.3,1277,213,29.19,23.31,52.5,16.897402,329.8512878417969
6398,Dashidaira,137.625,36.775,431.6,1271,214,3.01,5.99,9.0,11.799461,144.814208984375
6399,Chuzenji,139.492,36.742,258.5,1279,214,1.09,24.01,25.1,8.33086,166.42587280273438
6406,Sonohara,139.175,36.642,665.8,1278,213,12.19,8.110000000000001,20.3,21.409143,434.9678649902344
6408,Kusaki,139.375,36.542,516.1,1278,214,15.43,45.07,60.5,16.541029,326.5245666503906
6413,Jinichi,137.242,36.492,2751.4,1269,213,2.4200000000000004,3.28,5.7,74.72246,786.8324584960938
6420,Soyama,136.975,36.475,1181.6,1268,215,20.66,13.239999999999998,33.9,16.281147,141.01023864746094
6430,Asaida,137.358,36.292,467.6,1271,215,0.09,0.21,0.3,12.823214,155.9774169921875
6438,Wataraseyusuichi,139.675,36.242,1554.7,1279,215,6.279999999999998,20.12,26.4,42.39815,322.47857666015625
6443,Miboro,136.908,36.142,581.9,1268,216,53.73000000000002,316.27,370.0,7.37543,71.4467544555664
6444,Nagawado,137.725,36.142,587.8,1271,216,41.91,81.09,123.0,16.134727,195.9923858642578
6453,Kasumigaura-Kaihatsu,140.508,35.958,1332.8,1282,216,116.35528963274196,500.644710367258,617.0,25.807304,155.88565063476562
6454,Higashiueda,137.258,35.942,555.9,1270,216,0.6500000000000001,0.44999999999999996,1.1,14.460371,156.41439819335938
6469,Kiso,137.658,35.825,1076.1,1271,217,2.01,2.3900000000000006,4.4,23.966183,369.894287109375
6470,Miwa,138.075,35.808,487.0,1273,217,9.749999999999996,25.05,34.8,12.298967,459.7231750488281
6471,Ogohchi,139.042,35.792,480.0,1277,217,35.41999999999999,153.68,189.1,11.604692,442.6098327636719
6475,Iwaya,137.158,35.758,467.0,1269,217,52.59,120.91,173.5,10.317596,160.10501098632812
6480,Yomikaki,137.625,35.658,1076.1,1271,217,2.49,1.9100000000000001,4.4,23.966183,369.894287109375
6482,Sagami,139.192,35.608,1275.3,1277,218,23.580000000000005,39.62,63.2,31.232359,1010.3424682617188
6483,Yokoyama,136.458,35.592,754.0,1266,218,30.02,18.48,48.5,24.980944,354.0340576171875
6490,Ochiai,137.525,35.525,1696.1,1271,218,2.54,1.3599999999999999,3.9,37.473305,497.8916931152344
6493,Maruyama,137.175,35.475,2407.3,1270,219,48.67,30.83,79.5,52.96846,613.6878662109375
6507,Iizumishusuizeki,139.175,35.275,573.0,1277,219,0.24,0.16000000000000003,0.4,13.673428,479.619384765625
6509,Yahagi,137.425,35.242,452.8,1271,219,22.200000000000003,57.8,80.0,9.859461,157.40493774414062
6512,Ikawa,138.225,35.208,477.8,1273,219,61.370000000000005,88.63,150.0,12.135964,461.1799011230469
6516,Segi,135.558,35.142,413.7,1262,220,3.83,1.7699999999999996,5.6,11.831236,88.91801452636719
6521,Sakuma,137.792,35.092,3679.6,1272,219,75.4,251.4,326.8,86.13489,1015.7364501953125
6523,Eigenji,136.342,35.075,207.7,1266,220,4.75,17.95,22.7,6.95891,95.66563415527344
6528,Biwako-Kaihatsu,135.908,34.975,3695.8,1264,220,240.58395167674712,1659.4160483232529,1900.0,119.81689,214.98190307617188
6530,Akiha,137.825,34.975,4492.0,1272,220,18.67,16.03,34.7,103.419556,865.9824829101562
6542,Funagira,137.808,34.892,4948.0,1272,221,1.3200000000000005,9.58,10.9,111.23216,854.810546875
6552,Takayama,136.008,34.742,603.2,1265,222,30.24,26.56,56.8,20.203407,389.08050537109375
6567,Misetani,136.392,34.392,546.6,1266,223,9.92,3.1799999999999997,13.1,19.558916,326.048583984375
6573,Futagawa,135.358,34.075,459.5,1261,224,17.150000000000002,12.95,30.1,11.036144,392.2554016113281
6574,Ikehara,135.975,34.042,520.6,1265,224,169.08999999999995,169.31000000000003,338.4,15.080472,385.4927062988281
6575,Kazeya,135.775,34.042,532.2,1263,224,50.09,79.91,130.0,12.832916,487.36553955078125
6577,Yonki,145.992,-6.258,993.9,1304,386,90.49166963673235,241.50833036326765,332.0,23.97189,38.76905059814453
6579,Tinaroo_Falls,145.542,-17.158,832.6,1302,429,74.94973127739604,332.05026872260396,407.0,22.152477,442.2743225097656
6582,Copperfield_River_Gorge,144.125,-19.042,831.9,1297,438,6.120000000000001,14.48,20.6,0.0051532118,0.03028271347284317
6583,Ross_River,146.742,-19.408,795.0,1308,438,187.4489870292267,229.5510129707733,417.0,1.5261124,119.58511352539062
6585,Julius,139.725,-20.125,4916.8,1279,441,34.71103295777243,92.28896704222757,127.0,0.00047805888,0.0038719221483916044
6586,Peter_Faust,148.375,-20.358,516.0,1314,442,45.38206856637032,454.6179314336297,500.0,1.8496547,221.1163787841797
6587,Leichhardt_River,139.575,-20.575,1224.2,1278,443,40.80031629433972,65.79968370566027,106.6,0.00012064694,0.001018486451357603
6588,Burdekin_Falls,147.142,-20.642,115955.5,1309,443,552.3081020134696,1307.6918979865304,1860.0,74.5688,1732.67919921875
6590,East_Leichhardt,139.792,-20.775,584.5,1280,444,5.25,6.85,12.1,4.6842386e-05,0.00040123937651515007
6591,Corella,140.042,-20.842,548.6,1281,444,14.62,4.980000000000002,19.6,2.6023474e-05,0.00022141770750749856
6595,E.J._Beardmore,148.642,-27.908,74944.9,1315,472,13.489999999999997,87.51,101.0,2.157265,40.643959045410156
6599,Burrendong_Dam,149.108,-32.675,14022.3,1317,491,658.6260032817545,1020.3739967182455,1679.0,1.9896983,456.6336364746094
6600,Windamere_Dam,149.775,-32.725,1242.6,1320,492,162.0997026538132,205.9002973461868,368.0,0.20537126,71.93657684326172
6602,Chifley,149.642,-33.558,1102.9,1319,495,14.21,16.59,30.8,0.01957277,2.513967752456665
6605,Wyangala,148.958,-33.975,8151.9,1317,496,244.9163615575736,975.0836384424264,1220.0,0.21855204,2.0473570823669434
6606,Lake_Victoria,141.275,-34.042,858.5,1285,496,126.73894963192436,553.2610503680756,680.0,0.0024001112,0.014355218037962914
6613,Burrinjuck,148.592,-35.008,13468.2,1315,500,454.72,571.28,1026.0,24.377058,164.9779815673828
6618,Blowering,148.242,-35.408,1620.4,1314,503,668.46,959.54,1628.0,7.591889,81.96869659423828
6624,Tantangara,148.658,-35.792,592.4,1315,503,221.06,33.03999999999999,254.1,3.2973764,70.13813018798828
6625,Tumut,148.392,-35.958,512.5,1314,505,12.529999999999994,40.27,52.8,1.4389963,31.429039001464844
6626,Yarrawonga_Weir,145.992,-36.008,26105.9,1304,504,7.3799999999999955,110.12,117.5,82.54251,774.8717041015625
6628,Hume,147.025,-36.108,15340.4,1309,505,59.21000000000004,2978.79,3038.0,69.89724,1142.387451171875
6629,Eucumbene,148.625,-36.125,745.1,1315,504,842.808709544513,3957.191290455487,4800.0,1.5292852,32.12362289428711
6630,Khancoban,148.108,-36.225,563.8,1314,506,10.14,16.46,26.6,0.018937323,4.183425426483154
6632,Jindabyne,148.625,-36.425,1709.9,1315,505,104.64477219012758,583.6552278098724,688.3,1.5619135,23.488658905029297
6637,Dartmouth,147.525,-36.558,3583.3,1311,507,1120.39,2936.6099999999997,4057.0,20.651693,647.638671875
6638,Buffalo,146.658,-36.708,911.0,1307,508,3.668768578336877,20.331231421663123,24.0,0.8075843,67.54010009765625
6639,Goulburn_Weir,145.175,-36.725,10734.1,1301,507,6.620000000000001,18.88,25.5,7.307723,164.18362426757812
6644,Nillahcootie,146.008,-36.858,567.1,1305,508,4.1017608709263484,35.89823912907365,40.0,0.22063832,16.631805419921875
6646,William_Hovell,146.392,-36.908,438.2,1307,509,2.77,10.73,13.5,0.5533296,46.14644241333008
6653,Eildon,145.925,-37.225,4219.6,1304,510,524.7615530850744,2865.2384469149256,3390.0,7.069784,460.5802307128906
6654,Rocklands,141.958,-37.242,1350.1,1289,509,18.81,329.19,348.0,0.003619882,0.018579374998807907
6668,Glenmaggie,146.792,-37.908,2106.8,1308,512,14.744084174993816,175.25591582500618,190.0,5.211275,199.35060119628906
6679,Devils_Gate,146.258,-41.358,1125.5,1305,526,10.97999999999999,169.02,180.0,15.705458,125.93571472167969
6681,Parangana,146.225,-41.642,804.9,1305,527,8.01,6.99,15.0,11.212259,74.00799560546875
6682,Mackintosh,145.642,-41.692,358.9,1304,527,178.61,770.39,949.0,5.02697,32.11103057861328
6683,Lower_Pieman,145.142,-41.725,2787.1,1301,528,123.05999999999996,517.94,641.0,40.02446,275.4407653808594
6684,Bastyan,145.542,-41.742,1547.6,1303,527,17.069999999999993,106.93,124.0,22.65562,151.51219177246094
6685,Murchison,145.642,-41.775,796.6,1303,528,58.66,38.34,97.0,12.152788,81.81727600097656
6686,Miena_Rockfill,146.725,-41.975,411.9,1308,528,713.0,2643.0,3356.0,5.7598796,40.128055572509766
6692,Clark,146.258,-42.275,485.0,1305,529,64.29258996152475,475.70741003847525,540.0,7.1174507,135.97213745117188
6693,Dee,146.608,-42.275,326.9,1307,529,6.0,44.0,50.0,4.8456926,98.46709442138672
6694,Catagunya,146.592,-42.442,2763.4,1307,530,5.289999999999999,20.71,26.0,40.469803,689.546142578125
6697,Meadowbank,146.842,-42.608,5375.9,1307,531,17.71,42.29,60.0,78.44791,1193.3397216796875
6698,Gordon,145.975,-42.725,1371.4,1305,531,480.4099999999999,11919.59,12400.0,23.07545,247.41116333007812
6700,Kolyma,150.408,62.058,61684.8,1322,112,42.46659995577488,1417.5334000442251,1460.0,286.35764,1243.6990966796875
6706,Glebe_Weir,150.042,-25.458,23276.4,1321,463,6.470000000000001,10.83,17.3,0.17497997,36.4366569519043
6707,Boondooma,151.442,-26.092,4447.2,1326,465,87.23476170179828,124.76523829820172,212.0,0.25973514,80.20970916748047
6708,Bjelke-Petersen,151.975,-26.308,1658.8,1329,466,32.04013347330955,92.95986652669045,125.0,0.08287089,24.246305465698242
6709,Borumba,152.575,-26.508,295.1,1330,467,2.230000000000004,40.37,42.6,0.0068029054,0.030907345935702324
6712,Chinchilla_Weir,150.575,-26.808,18395.1,1324,468,6.210000000000001,3.59,9.8,1.4851207,52.2988395690918
6713,Somerset,152.558,-27.108,1153.7,1331,468,36.48280218602133,332.51719781397867,369.0,0.023950249,0.10362672060728073
6715,Cressbrook,152.208,-27.258,601.0,1329,470,15.459999999999994,67.54,83.0,0.00097021955,0.380612313747406
6716,North_Pine,152.942,-27.258,353.8,1332,469,24.921771606435044,177.07822839356496,202.0,0.00013664286,0.002152474597096443
6720,Wivenhoe,152.608,-27.392,6783.2,1330,469,268.5405734991908,881.4594265008092,1150.0,0.12638871,9.825959205627441
6732,Pindari,151.242,-29.392,2330.7,1326,478,11.226331024146674,26.273668975853326,37.5,0.0023040143,0.1441376656293869
6733,Copeton,150.925,-29.908,4476.9,1325,481,774.4574871659139,589.5425128340861,1364.0,0.02255457,0.20083202421665192
6735,Split_Rock_Dam,150.692,-30.575,1641.4,1323,482,210.79303620891383,161.20696379108617,372.0,0.00043301226,0.00942719541490078
6736,Keepit_Dam,150.492,-30.875,5747.7,1323,484,139.0646311995456,283.9353688004544,423.0,0.009525886,0.06461534649133682
6738,Glenbawn,150.992,-32.108,757.3,1326,488,134.93785527196724,615.0621447280328,750.0,0.0013264026,0.0058883423916995525
6745,Warragamba,150.592,-33.892,8831.0,1322,496,418.812290876384,1467.187709123616,1886.0,0.092451364,0.12970584630966187
6767,McLaren_Falls,176.042,-37.808,465.0,1425,512,0.19,0.31,0.5,3.4273958,32.31770324707031
6769,Karapiro,175.542,-37.925,7964.0,1423,512,24.011316854835528,63.78868314516447,87.8,163.35764,300.0564880371094
6770,Arapuni,175.658,-38.058,7231.2,1423,513,19.3,125.7,145.0,147.98372,257.8862609863281
6771,Matahina,176.808,-38.108,2915.4,1428,513,13.04,11.96,25.0,51.55475,88.93326568603516
6772,Waipapa,175.675,-38.292,6863.4,1423,514,8.43,7.57,16.0,139.3189,232.26400756835938
6773,Aniwhenua_Barrage,176.792,-38.308,2536.4,1428,514,1.3600000000000003,5.64,7.0,44.898575,65.81001281738281
6774,Maraetai,175.742,-38.358,6517.3,1424,514,15.019999999999996,69.98,85.0,131.16435,205.51612854003906
6776,Ohakuri,176.092,-38.408,4774.7,1426,514,26.430939456900617,106.56906054309938,133.0,94.30665,125.64403533935547
6777,Whakamaru,175.808,-38.425,5557.2,1425,514,21.879999999999995,55.72,77.6,108.59839,127.40058135986328
6778,Taupo_Lake_Control,176.142,-38.625,3819.9,1425,515,4.99,3.41,8.4,77.62608,121.92994689941406
6787,Moawhango,175.758,-39.408,509.5,1424,518,538.5699999999999,436.43000000000006,975.0,10.563496,80.83362579345703
6788,Patea,174.558,-39.542,780.8,1418,518,64.04,73.96,138.0,20.080326,118.85519409179688
6796,Tekapo_Lake_Control,170.475,-44.008,1389.0,1403,536,188.85767915108056,688.1423208489194,877.0,87.69122,282.51434326171875
6797,Pukaki_Canal_Inlet_Dam,170.142,-44.192,1412.2,1401,537,1736.9799999999996,4563.02,6300.0,74.12267,258.79962158203125
6798,Ruantaniwha,170.092,-44.292,1323.1,1400,537,7.1363064343277145,41.863693565672286,49.0,22.996103,67.57099914550781
6799,Benmore,170.192,-44.558,9220.6,1401,539,101.38770841262703,2098.612291587373,2200.0,253.20366,1024.5379638671875
6800,Hawea_Lake_Control,169.258,-44.608,1107.0,1398,538,155.85464456782256,2024.1453554321774,2180.0,26.858189,66.8458251953125
6805,Clyde,169.308,-45.175,12501.6,1398,541,55.94944166152993,264.05055833847007,320.0,409.02866,1898.13818359375
6807,Lower_Manorburn,169.442,-45.242,490.9,1399,542,0.15,0.05000000000000002,0.2,1.5133717,23.16635513305664
6812,Te_Anau_Lake_Control,167.692,-45.442,3171.0,1391,542,53.84405409507031,1101.1559459049297,1155.0,104.38212,153.59390258789062
6813,Roxburgh,169.325,-45.475,15884.7,1398,542,29.91,70.09,100.0,445.5899,2003.7830810546875
6814,Onslow,169.592,-45.558,315.5,1399,543,176.39999999999998,293.6,470.0,0.97074467,15.140909194946289
6816,Mahinerangi,169.975,-45.875,352.6,1400,544,41.47,201.53,243.0,0.912284,14.680198669433594
6817,La_Rance,-1.975,48.542,1019.8,713,166,38.5520876170589,145.4479123829411,184.0,12.032016,123.82865142822266
6818,Lauwerszee,6.175,53.408,1762.8,745,147,6.810664619723717,43.18933538027628,50.0,15.724654,24.410106658935547
6819,Afsluitdijk,5.642,52.608,11581.9,744,150,322.46652337445266,4797.533476625547,5120.0,154.65347,485.88531494140625
6825,Soo_Locks,-84.342,46.508,208305.7,383,175,370.0,630.0,1000.0,1055.8931,1161.4823730468752
6826,Les_Cedres,-73.892,45.325,781410.9,423,180,333.0,567.0,900.0,3571.8342,4440.3671875
6828,Phoenix_Lock_and_Dam_1,-76.308,43.225,13555.9,415,187,10.027000000000001,17.073,27.1,158.10793,1537.8812255859375
6830,Iruena,-6.575,40.442,572.5,694,199,45.325,77.175,122.5,5.0333705,260.1621398925781
6831,La_Vueltosa,-71.475,7.758,2667.2,435,329,1961.0,3339.0,5300.0,37.636284,533.6487426757812
6832,Vanttauskoski,26.692,66.375,29124.9,827,95,16.65,28.35,45.0,380.1046,4036.63818359375
6833,Swinna_Poreba,19.525,49.842,607.7,799,162,59.57,101.43,161.0,10.562731,188.1456756591797
6834,Aschach,14.025,48.375,78481.3,776,167,42.18,71.82,114.0,1517.2422,3779.880615234375
6835,Altenwoerth,15.858,48.375,99556.0,784,167,34.41,58.59,93.0,1831.3269,4602.505859375
6836,Greifenstein,16.242,48.358,100109.0,785,167,32.19,54.81,87.0,1834.2036,4611.57666015625
6837,Ybbs-Persenbeug,15.075,48.192,92301.2,780,168,27.38,46.620000000000005,74.0,1783.3512,4587.44091796875
6839,Valea_Sadului,23.375,45.175,1351.5,814,179,112.85,192.15,305.0,5.550438,275.51861572265625
6840,Rovinari,23.175,44.958,1948.4,814,180,54.76,93.24000000000001,148.0,7.649833,361.0389099121094
6841,Vallabregues,4.625,43.842,96258.9,739,185,25.9,44.1,70.0,1639.9382,4064.2197265625
6843,Messochora,21.308,39.458,1235.9,806,203,132.46,225.54,358.0,2.499744,287.4822692871094
6844,Qadirabad,73.708,32.342,33357.5,1016,231,65.86,112.14,178.0,196.3073,593.2646484375
6852,Teesta,89.058,26.175,10104.1,1076,255,660.783,1125.1170000000002,1785.9,483.33417,809.0929565429688
